	
%.2fx	%.2fx
%@	%@
%@ %@	%1$@ %2$@
%@ %@ (%@)	%1$@ %2$@ (%3$@)
%@ Automatically created	%@ Automatically created
%@ Episodes	%@ Episodes
%@ New Episodes	%@ New Episodes
%@ Settings	%@ Settings
%@ Unplayed	%@ Unplayed
%@ Unplayed Episodes	%@ Unplayed Episodes
%@ episodes	%@ episodes
%@ episodes in the feed	%@ episodes in the feed
%@ in Apple Podcasts	%@ in Apple Podcasts
%@ in Library	%@ in Library
%@ is not available	%@ is not available
%@ left	%@ left
%@ new episodes	%@ new episodes
%@ of %@	%1$@ of %2$@
%@ podcasts	%@ podcasts
%@ remaining	%@ remaining
%@ saved episodes	%@ saved episodes
%@ stations	%@ stations
%@ unplayed	%@ unplayed
%@ unplayed episodes	%@ unplayed episodes
TIME_AGO_HOURS_AGO	{"value": {"one": "%dh ago", "other": "%dh ago", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
TIME_AGO_HOUR_AGO	%dh ago
TIME_AGO_JUST_NOW	Just now
TIME_AGO_MINUTES_AGO	{"value": {"one": "%dm ago", "other": "%dm ago", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
TITLE_CATALOG	New
TITLE_CATEGORIES	Categories
TITLE_CHANNELS	Channels
TITLE_DOWNLOADED	Downloaded
TITLE_HOME	Home
TITLE_LATEST_EPISODES	Latest Episodes
TITLE_LIBRARY	Library
TITLE_LISTEN	Listen Now
TITLE_PLACEHOLDER	Title
TITLE_PROVIDERS	Providers
TITLE_SAVED	Saved
TITLE_SEARCH	Search
TITLE_SHOWS	Shows
TITLE_SUBSCRIPTION	Subscription
TITLE_SUGGESTIONS	Suggestions
TITLE_TOP_CHARTS	Top Charts
TOAST_TAP_TO_RATE_DESCRIPTION	Thanks for your feedback.
TOAST_TAP_TO_RATE_TITLE	Submitted
TOC_TITLE	Episodes
TODAY_NO_PLAY_NOW_PODCASTS	You’re all caught up!
TODAY_TITLE	Today
TOP_LEVEL_MENU_APP_TITLE	Podcasts
TOP_LEVEL_NO_CONTENT_MESSAGE	Apple Watch Podcasts Library has no episodes.
TOP_LEVEL_NO_CONTENT_TITLE	No Podcasts
TOP_SHELF_HOME	Home
TOP_SHELF_LISTEN_NOW	Listen Now
TOP_SHELF_NOW_PLAYING	Now Playing
TOP_SHELF_RESUME	Continue
TOP_SHELF_TOP_CHARTS	Top Charts
TRAILER	Trailer
TRAILERS	Trailers
TRAILERS_COUNT_FORMAT	{"value": {"one": "%d Trailer", "other": "%d Trailers", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
TRAILER_EPISODE	Trailer
TRAILER_EPISODES	Trailers
TRANSCRIPT	Transcript
TRANSCRIPTS_TIP_SUBTITLE	Read along, search the episode, and quickly skip to key moments.
TRANSCRIPTS_TIP_TITLE	Transcript Available
TRANSCRIPT_ACCESSIBILITY_ACTION_HIDE_CONTROLS	Hide Playback Controls
TRANSCRIPT_ACCESSIBILITY_ACTION_SHOW_CONTROLS	Show Playback Controls
TRANSCRIPT_ACCESSIBILITY_ACTION_SHOW_MENU	Show Transcript Menu
TRANSCRIPT_ACCESSIBILITY_LABEL_SILENCE	Silence
TRANSCRIPT_ACCESSIBILITY_VALUE_ACTIVE	Active
TRANSCRIPT_FOOTER_DISCLAIMER	Time-synced Transcripts are not yet available for some video episodes.
TRANSCRIPT_FOOTER_GENERATED_CHAPTERS	Automatically created chapters
TRANSCRIPT_FOOTER_GENERATED_TRANSCRIPT_AND_CHAPTERS	Automatically created transcript and chapters
TRANSCRIPT_FOOTER_PROVIDED_TRANSCRIPT_GENERATED_CHAPTERS	Automatically created chapters, transcript provided by %@
TRANSCRIPT_FOOTER_PROVIDER	Transcript provided by %@
TRANSCRIPT_LOAD_ERROR	This transcript couldn’t be loaded. Please try again.
TRANSCRIPT_LOAD_ERROR_TRY_AGAIN	This transcript couldn’t be loaded. Please try again.
TRANSCRIPT_RETRY	Retry
TRANSCRIPT_SELECTION_COPYRIGHT	This material may be protected by copyright.
TURN_OFF_AUTO_DOWNLOADS	Turn Off Automatic Downloads
TURN_ON_AUTO_DOWNLOADS	Turn On Automatic Downloads
TURN_VIDEO_OFF_SHORT	Off
TURN_VIDEO_ON_SHORT	On
TVNowPlayingPlaylistPositionFormat	%lu of %lu
TV_GONE_DARK_AUTHENTICATION	This podcast has stopped updating because it requires you to sign in.
TV_GONE_DARK_CELL_TITLE	Resume Podcast Updates
TV_GONE_DARK_LEVEL_2	This podcast has stopped automatically updating because you haven’t viewed or played any episodes recently.
Tap to play podcasts	Tap to play podcasts
The app location to open	The app location to open
The audio item to open	The audio item to open
The audio item to play, such as a song, album, playlist, or podcast episode	The audio item to play, such as a song, album, playlist, or podcast episode
The channel to open in app	The channel to open in app
The episode to open in app	The episode to open in app
The episode to show this notice for.	The episode to show this notice for.
The first episode to play in the station, controlling where in the station list playback will start.	The first episode to play in the station, controlling where in the station list playback will start.
The item to add to the library (e.g., song, album, playlist, audiobook)	The item to add to the library (e.g., song, album, playlist, audiobook)
The latest episodes from the shows you follow will appear here.	The latest episodes from the shows you follow will appear here.
The new main provider.	The new main provider.
The notice to display	The notice to display
The podcast show for this notice for.	The podcast show for this notice for.
The position in the playback queue to play the audio (e.g., start immediately, play next, or add to the end of the queue)	The position in the playback queue to play the audio (e.g., start immediately, play next, or add to the end of the queue)
The scope of results to search within	The scope of results to search within
The show to follow	The show to follow
The show to open in app	The show to open in app
The station to play	The station to play
The type of content to return	The type of content to return
The video is playing on "%@".	The video is playing on “%@”.
There was a connection error while trying to play this media	There was a connection error while trying to play this media
There was a problem loading the page.	There was a problem loading the page.
There’s not enough storage space to download this episode on your Apple Watch.	There’s not enough storage space to download this episode on your Apple Watch.
This Month	This Month
This Year	This Year
This download will resume when your Apple Watch is charging and connected to the internet.	This download will resume when your Apple Watch is charging and connected to the internet.
This download will resume when your Apple Watch is connected to the internet.	This download will resume when your Apple Watch is connected to the internet.
This episode does not have a transcript available.	This episode does not have a transcript available.
This episode will download once additional storage space is available on your Apple Watch.	This episode will download once additional storage space is available on your Apple Watch.
This episode will download once your Apple Watch cools down.	This episode will download once your Apple Watch cools down.
This episode will download once your Apple Watch has a better internet connection.	This episode will download once your Apple Watch has a better internet connection.
This episode will download once your Apple Watch is no longer in Low Data Mode.	This episode will download once your Apple Watch is no longer in Low Data Mode.
This episode will download soon.	This episode will download soon.
This episode will download the next time your Apple Watch is charging.	This episode will download the next time your Apple Watch is charging.
This episode will resume downloading the next time your Apple Watch is charging and connected to the internet.	This episode will resume downloading the next time your Apple Watch is charging and connected to the internet.
This will mark every episode of this show as played.	This will mark every episode of this show as played.
This will mark every episode of this show as unplayed.	This will mark every episode of this show as unplayed.
Title	Title
Today	Today
Top Charts	Top Charts
Top Results	Top Results
Transcribed	Transcribed
Traveling	Traveling
Trigger ${notice}	Trigger ${notice}
Try Again	Try Again
Try Again Now	Try Again Now
Turn Video Off	Turn Video Off
Turn Video Off and On	Turn Video Off and On
Turn Video On	Turn Video On
Turn on to hide fully played episodes. You can change this for all shows in %@.	Turn on to hide fully played episodes. You can change this for all shows in %@.
Turn on to hide fully played episodes. You can change this for all shows in the %@.	Turn on to hide fully played episodes. You can change this for all shows in the %@.
Tweet	Tweet
Type: Audio	Type: Audio
Type: Video	Type: Video
UNDO_FAVORITE_ACTION_TITLE	Undo Favorite
UNDO_SUGGEST_LESS_ACTION_TITLE	Undo Suggest Less
UNENTITLED_TRANSCRIPT_MESSAGE	Available to subscribers of %@.
UNENTITLED_TRANSCRIPT_MESSAGE_MISSING_SUBSCRIPTION_NAME	Available to subscribers.
UNFOLLOW	UNFOLLOW
UNFOLLOWED_LIBRARY_SHOW_BOOKMARKED_EPISODES_COUNT_FORMAT	{"value": {"one": "%d Saved Episode", "other": "%d Saved Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
UNFOLLOWED_LIBRARY_SHOW_DOWNLOADED_EPISODES_COUNT_FORMAT	{"value": {"one": "%d Downloaded Episode", "other": "%d Downloaded Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
UNFOLLOWED_LIBRARY_SHOW_LIBRARY_EPISODES_COUNT_FORMAT	{"value": {"one": "%d Library Episode", "other": "%d Library Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
UNFOLLOWED_NO_EPISODES_SUBTITLE_IOS	Tap the Follow button to get new episodes as they become available.
UNFOLLOWED_NO_EPISODES_SUBTITLE_MAC	Click the Follow button to get new episodes as they become available.
UNFOLLOWED_NO_EPISODES_TITLE	Want More Episodes?
UNFOLLOW_AND_REMOVE	Unfollow and Remove
UNFOLLOW_AND_REMOVE_ALL	Unfollow and Remove All
UNFOLLOW_AND_REMOVE_EPISODES	Unfollow and remove all episodes of “%@” from your Library?
UNFOLLOW_BUTTON_SHORT	Unfollow
UNFOLLOW_SHOW	Unfollow Show
UNKNOWN	UNKNOWN
UNKNOWN_DURATION	--:--
UNKNOWN_SEASON	Unknown Season
UNKNOWN_TITLE	Unknown Title
UNPLAYED_BOOKMARKS_EMPTY_SUBTITLE	All your saved episodes are played and hidden by a filter.
UNPLAYED_COUNT_FORMAT	{"value": {"other": "%d Unplayed", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
UNPLAYED_DOWNLOADED_EMPTY_SUBTITLE	All your downloaded episodes are played and hidden by a filter.
UNPLAYED_EPISODES	Unplayed Episodes
UNPLAYED_LATEST_EPISODES_EMPTY_SUBTITLE	All your latest episodes are played and hidden by a filter.
UNPLAYED_LIST_EMPTY_TITLE	All Caught Up
UNPLAYED_NO_UNPLAYED_EPISODES_MESSAGE	You have no unplayed episodes.
UNPLAYED_SEARCH_PLACEHOLDER	Search Unplayed
UNSAVE_ACTION	Unsave
UNSAVE_ALL	Unsave All
UNSAVE_ALL_EPISODES	Unsave All Episodes
UNSAVE_COUNT_EPISODES_FORMAT	{"value": {"one": "Unsave %1$u Episode from “%2$@”?", "other": "Unsave %1$u Episodes from “%2$@”?", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "u"}, "NSStringLocalizedFormatKey": "%#@value@"}
UNSAVE_EPISODE	Unsave Episode
UNSAVE_EPISODE_BUTTON_SHORT	Unsave
UNSAVE_EPISODE_SWIPE_TITLE	Unsave
UNSUBSCRIBE_CONFIRMATION_BUTTON	Unfollow
UNSUBSCRIBE_CONFIRMATION_TITLE	Unfollow?
UNTITLED_EPISODE	Untitled
UNTITLED_PODCAST_NAME	Untitled Podcast
UNTITLED_SHOW	Untitled
UPDATED_DATE_AND_NEW_EPISODE_COUNT_FORMAT	%@ – %@
UPDATED_DATE_AT_TIME_AND_NEW_EPISODE_COUNT_FORMAT	%@ at %@ – %@
UPDATING_LIBRARY	Updating Library…
UPSELL_START_FREE_TRIAL	Start Free Trial
UP_NEXT	Up Next
UP_NEXT_CELL_STRING	Up Next
UP_NEXT_FOOTER_STRING	Your iPhone will try to add one episode from each of the top 10 shows in Up Next.
Unable to Complete Download	Unable to Complete Download
Unavailable	Unavailable
Unavailable with CarPlay	Unavailable with CarPlay
Undo unfollow, re-follow %@	Undo unfollow, re-follow %@
Unfollow	Unfollow
Unfollow Show	Unfollow Show
Unfollowed	Unfollowed
Unfollowed %@	Unfollowed %@
Unknown List	Unknown List
Unknown Size	Unknown Size
Unplayed Episodes	Unplayed Episodes
Unsave	Unsave
Unsave Episode	Unsave Episode
Unsaved	Unsaved
UnwatchedNumber	UnwatchedNumber
Up Next	Up Next
Upcoming Episodes	In This Station
Updated %@	Updated %@
Updated %@ at %@	Updated %@ at %@
Updated just now	Updated just now
Updating…	Updating…
Use Cellular Data	Use Cellular Data
Use Cellular Data to Stream Video?	Use Cellular Data to Stream Video?
Use Default Settings	Use Default Settings
User Initiated	User Initiated
Username	Username
Using Custom Show Settings	Using Custom Show Settings
Using custom show settings	Using custom show settings
VIDEO_AVAILABLE	Video Available
VIDEO_OFFLINE	Video Offline
VIDEO_OFFLINE_MESSAGE	{"NSStringDeviceSpecificRuleType": {"mac": "Connect to the internet to stream video.", "other": "Turn off Airplane mode or connect to Wi-Fi to stream video."}}
VIDEO_OFFLINE_MESSAGE_WLAN	{"NSStringDeviceSpecificRuleType": {"mac": "Connect to the internet to stream video.", "other": "Turn off Airplane mode or connect to WLAN to stream video."}}
VIDEO_OFFLINE_SHORT	Offline
VIDEO_OFFLINE_TITLE	No Internet Connection
VIDEO_PLAYBACK_DEFAULT_DURATION	-00:00
VIDEO_STREAMING	Video Streaming
VIDEO_STREAMING_ALLOW_OVER_CELLULAR	Allow Over Cellular
VIEW_ALL_EPISODES	View All Episodes
VIEW_CHANNEL	View Channel
VIEW_DESCRIPTION	View Full Description
VIEW_DOCUMENT	View Document
VIEW_TRANSCRIPT	View Transcript
Version	Version
Video	Video
Video episodes can play up to 2×	Video episodes can play up to 2×
Video episodes can play up to 2×.	Video episodes can play up to 2×.
Video plays at 1× with AirPlay	Video plays at 1× with AirPlay
View Apple Account	View Apple Account
View Apple ID	View Apple Account…
View Transcript	View Transcript
WATCH_CANNOT_PLAY_VIDEOS_MESSAGE	Choose a different episode to play.
WATCH_CANNOT_PLAY_VIDEOS_TITLE	Can’t Play Videos on Watch
WELCOME_DESCRIPTION_A	Find specific episodes by searching within a show.
WELCOME_DESCRIPTION_B	See chapters, word-by-word transcripts and links for video episodes.
WELCOME_DESCRIPTION_C	Support for larger accessibility text sizes.
WELCOME_DESCRIPTION_D	Watch and download video episodes from shows you follow and discover.
WELCOME_FIRST_TIME_TITLE_PART_1	Welcome to
WELCOME_FIRST_TIME_TITLE_PART_2	Apple Podcasts
WELCOME_FIRST_TIME_USER_DESCRIPTION	Listen to millions of free podcasts. Get personalized and editorial show recommendations.
WELCOME_START_LINK	Continue
WELCOME_TITLE_A	Search Within Show
WELCOME_TITLE_B	Video Transcripts Updates
WELCOME_TITLE_C	Improved Accessibility
WELCOME_TITLE_D	Video Podcasts
WELCOME_WHATS_NEW_TITLE_PART_1	What’s new in
WELCOME_WHATS_NEW_TITLE_PART_2	Apple Podcasts
WIDGET_APP_NEEDS_MIGRATION_MESSAGE	Launch Podcasts to enable this widget
WIDGET_EMPTY_MESSAGE	Start Listening to Podcasts
WIDGET_EMPTY_MESSAGE_LIBRARY	No more episodes available.
WIDGET_NO_EPISODES_MESSAGE	No episodes to display.
WIDGET_NO_MORE_EPISODES_MESSAGE	No more episodes to display.
WIDGET_SHOW_WIDGET_NEEDS_TO_BE_RECONFIGURED_MESSAGE	Select a show to display in this widget.
WIDGET_UP_NEXT_HEADER	Up Next
WIFI_AIRPLANE_MODE_ERROR	Turn off Airplane Mode or connect to Wi-Fi.
WIFI_CELLULAR_DATA_APP_ERROR	Turn on Cellular Data for Podcasts or connect to Wi-Fi.
WIFI_CELLULAR_DATA_DEVICE_ERROR	Turn on Cellular Data or connect to Wi-Fi.
WIFI_CELLULAR_DOWNLOAD_ALERT_CANCEL_BUTTON	Later on Wi-Fi
WIFI_CONNECT_RESUME	Connect to Wi-Fi to resume.
WIFI_DOWNLOADS	Block Downloads Over Cellular
WIFI_DOWNLOADS_FOOTER	Turn on to block episodes from automatically downloading when using cellular data.
WIFI_LICENSE_CORRUPTION_ERROR	Please attempt to play again and ensure you’re either connected to Wi-Fi or have a cellular data connection.
WLAN_AIRPLANE_MODE_ERROR	Turn off Airplane Mode or connect to WLAN.
WLAN_CELLULAR_DATA_APP_ERROR	Turn on Cellular Data for Podcasts or connect to WLAN.
WLAN_CELLULAR_DATA_DEVICE_ERROR	Turn on Cellular Data or connect to WLAN.
WLAN_CELLULAR_DOWNLOAD_ALERT_CANCEL_BUTTON	Later on WLAN
WLAN_CONNECT_RESUME	Connect to WLAN to resume.
WLAN_LICENSE_CORRUPTION_ERROR	Please attempt to play again and ensure you’re either connected to WLAN or have a cellular data connection.
Waiting	Waiting…
Waiting to Download	Waiting to Download
Waiting...	Waiting…
Walking	Walking
Warmup Audio Queue	Warmup Audio Queue
Warmup Audio Queue Result	Warmup Audio Queue Result
Weight Lifting	Weight Lifting
When Current Chapter Ends	When chapter ends
When Current Episode Ends	When episode ends
When chapter ends	When chapter ends
When episode ends	When episode ends
Widget Play/Pause	Widget Play/Pause
Working	Working
XXXm	333m
XXm	33m
Xh YYm	8h 58m
Xm	3m
YES	Yes
YOU_ARE_NOT_CONNECTED_TO_INTERNET	You are not connected to the Internet.
YOU_MUST_CONNECT_TO_ACCESS_FORMAT_WIFI	You must connect to a Wi-Fi or cellular network to access %@.
YOU_MUST_CONNECT_TO_ACCESS_FORMAT_WLAN	You must connect to a WLAN or cellular network to access %@.
Yes	Yes
Yesterday	Yesterday
Yoga	Yoga
You can follow podcasts in the Podcasts app on your iPhone.	You can follow podcasts in the Podcasts app on your iPhone.
You can save episodes in the Podcasts app on your iPhone.	You can save episodes in the Podcasts app on your iPhone.
You can select podcasts in the Apple Watch app on your iPhone.	You can select podcasts in the Apple Watch app on your iPhone.
Your Apple Watch will not try to download episodes from %@ when syncing.	Your Apple Watch will not try to download episodes from %@ when syncing.
Your Library	Your Library
Your Queue is Empty	Your Queue is Empty
Your favorite shows.
Now with video.	Your favorite shows.
Now with video.
You’re all caught up.	You’re all caught up.
[Internal Builds Only]: Something went wrong during migration. Please quit Podcasts and try again.	[Internal Builds Only]: Something went wrong during migration. Please quit Podcasts and try again.
[Internal] File Radar: Chapter Feedback	[Internal] File Radar: Chapter Feedback
bytes	bytes
genre_26	All Categories
iTunes Migration	iTunes Migration
iso639_deu	German
iso639_eng	English
iso639_fra	French
iso639_ita	Italian
iso639_jpn	Japanese
iso639_kor	Korean
iso639_rus	Russian
iso639_spa	Spanish
iso639_tgl	Tagalog
iso639_zho	Chinese
more	more
more...	more…
played	played
show full description	show full description
unused string: LibraryChangeType Type	unused string: LibraryChangeType Type
unused string: PlaybackUpdateReasonAppEnum activeSystemEndpointChanged	unused string: PlaybackUpdateReasonAppEnum activeSystemEndpointChanged
unused string: PlaybackUpdateReasonAppEnum contentItemChanged	unused string: PlaybackUpdateReasonAppEnum contentItemChanged
unused string: PlaybackUpdateReasonAppEnum followState	unused string: PlaybackUpdateReasonAppEnum followState
unused string: PlaybackUpdateReasonAppEnum playState	unused string: PlaybackUpdateReasonAppEnum playState
unused string: PlaybackUpdateReasonAppEnum playbackQueueChanged	unused string: PlaybackUpdateReasonAppEnum playbackQueueChanged
unused string: PlaybackUpdateReasonAppEnum playbackStateChanged	unused string: PlaybackUpdateReasonAppEnum playbackStateChanged
unused string: PlaybackUpdateReasonAppEnum suggestedMediaDeviceChanged	unused string: PlaybackUpdateReasonAppEnum suggestedMediaDeviceChanged
unused string: ProcessPlaybackUpdateIntent Title	unused string: ProcessPlaybackUpdateIntent Title
unused string: ProcessPushNotificationIntent Title	unused string: ProcessPushNotificationIntent Title
unused string: UpdateReasonAppEnum Type	unused string: UpdateReasonAppEnum Type
‎%@ %@	‎%1$@ %2$@
‏%@ %@	‏%1$@ %2$@
